step,true_x,true_y,gps_x,gps_y,localized_x,localized_y,true_heading,desired_heading,heading_error,desired_speed,active_segment,waypoint_index,true_cross_track,estimated_cross_track,true_waypoint_distance,estimated_waypoint_distance,localization_position_error
108,30.54046222942612,14.465905562944979,30.624698379864377,14.97695386341429,30.296124025765234,13.495614171973331,91.90643461285356,92.63739339245932,0.7309587796057713,2.5,1,2,0.5404622294261188,0.2961240257652342,15.543493474788093,16.507042163846407,1.0005831005778192
109,30.528958493327636,14.715640750805594,30.05204518472179,15.38643767495663,30.247308257556547,13.873778872569991,92.63739339245932,92.2030921762087,-0.434301216250617,2.5,1,2,0.5289584933276359,0.24730825755654706,15.293509562755634,16.128117349059238,0.8877264653801233
110,30.519348058850618,14.965455961609827,30.253268645388072,14.684554493826653,30.248500335122852,14.035933996821324,92.2030921762087,92.2137010019153,0.010608825706583502,2.5,1,2,0.5193480588506176,0.24850033512285208,15.043511453398287,15.965999992809763,0.9681784817236905
111,30.50969136901939,15.215269388673914,30.382850433699378,15.078848731856194,30.275370354838156,14.244516943828298,92.2137010019153,92.4527875274258,0.23908652551051546,2.5,1,2,0.5096913690193894,0.27537035483815586,14.793513596882097,15.757889299193508,0.9986323882493806
112,30.498992333061086,15.46504034501104,29.86401241795516,15.801614008625501,30.193098767461557,14.555936356787738,92.4527875274258,91.72050958481276,-0.7322779426130523,2.5,1,2,0.4989923330610857,0.19309876746155652,14.543522459177849,15.445270763233191,0.9591876432058055
113,30.491486321959172,15.714927639200516,31.14690253421033,15.885766453503797,30.38385952081131,14.82190237613095,91.72050958481276,93.41715845647542,1.69664887166266,2.5,1,2,0.4914863219591723,0.3838595208113098,14.293524798241695,15.18295082029237,0.8994874367137036
114,30.476584993121502,15.9644831448478,30.26096294290384,16.00778530104854,30.359280205229815,15.059078961114468,93.41715845647542,93.19882064838822,-0.21833780808719894,2.5,1,2,0.47658499312150227,0.3592802052298154,14.04360589901789,14.945240170572111,0.9129716037118226
115,30.462634754744673,16.214093623091863,30.374380849685874,16.474055259829193,30.362300334121027,15.342074220857413,93.19882064838822,93.22565356277492,0.02683291438671631,2.5,1,2,0.4626347547446734,0.36230033412102713,13.793666863788399,14.662402588899168,0.8777726549826045
116,30.44856761964784,16.463697540749752,30.24020058942165,16.324482121883264,30.33788038518115,15.538555801062582,93.22565356277492,93.0086502807038,-0.21700328207111852,2.5,1,2,0.4485676196478394,0.33788038518115115,13.543732763817397,14.46539081648577,0.9317397181537811
117,30.435445938493285,16.713352946226337,30.545398137606814,16.476724943134634,30.379383935666283,15.726189629476993,93.0086502807038,93.37740909130633,0.3687588106025146,2.5,1,2,0.4354459384932845,0.3793839356662829,13.29378061714961,14.27885130759095,0.988753944162318
118,30.42071774418097,16.96291872972299,31.13558751234175,17.321192930536405,30.530624651001375,16.045190289688875,93.37740909130633,94.7185893220447,1.3411802307383596,2.5,1,2,0.4207177441809691,0.530624651001375,13.043867964222743,13.964894434661652,0.924286220720767
119,30.400152279629832,17.212071417181495,30.828288218664515,17.706528005300765,30.590157364534004,16.377457832811253,94.7185893220447,95.24517997375224,0.5265906517075223,2.5,1,2,0.40015227962983246,0.5901573645340044,12.79418771498056,13.635319607979463,0.8559683215544748
120,30.377297818148957,17.461024572595157,30.17372327670523,17.496297700800337,30.506870546968248,16.60122580640907,95.24517997375224,94.50824655682214,-0.7369334169300998,2.5,1,2,0.377297818148957,0.5068705469682477,12.54465058949999,13.408358126266698,0.8695073377429298
121,30.357647172949868,17.710251080301017,30.308799255209113,18.462850478766303,30.467256288616422,16.973550740880516,94.50824655682214,94.15719374365105,-0.35105281317109416,2.5,1,2,0.3576471729498678,0.4672562886164222,12.294951809973123,13.034826762932685,0.7448097396916115
122,30.339523904693714,17.959593309270993,30.739435182761014,18.50497652247905,30.52169206744534,17.279835897200222,94.15719374365105,94.63950587679841,0.4823121331473601,2.5,1,2,0.3395239046937135,0.5216920674453398,12.045192807091562,12.73085768577245,0.7037438303711476
123,30.319302356732102,18.20877414520754,30.282219663604895,18.830596326340082,30.47379758667725,17.589987983028195,94.63950587679841,94.21518354976304,-0.42432232703538375,2.5,1,2,0.31930235673210206,0.47379758667725014,11.795548361722776,12.41905320121167,0.6377813814940393
124,30.300926735277855,18.458097903674656,29.422715842067518,18.104089659405886,30.263581237755304,17.692808318303733,94.21518354976304,92.34789927128232,-1.8672842784807244,2.5,1,2,0.3009267352778551,0.26358123775530373,11.545824392444413,12.310013897592091,0.7662002581978196
125,30.290684959048157,18.707888027618058,29.989140890187965,18.730650398176763,30.208693168241837,17.90037673427834,92.34789927128232,91.8593617692027,-0.4885375020796232,2.5,1,2,0.29068495904815705,0.2086931682418367,11.29585280278689,12.101422891993476,0.8116631953161437
126,30.282573386767005,18.95775639775547,30.112565883488173,18.435504289070902,30.189467711291105,18.00740224523685,91.8593617692027,91.6881757829156,-0.1711859862871279,2.5,1,2,0.2825733867670053,0.18946771129110473,11.045858567364476,11.99409433517896,0.9549040171740873
127,30.275208396075108,19.207647888030966,29.49870537135999,19.09430499933136,30.05131524330488,18.224782796055752,91.6881757829156,90.45734646555732,-1.230829317358257,2.5,1,2,0.27520839607510794,0.05131524330488091,10.795860492336528,11.775329016815625,1.0080436165567626
128,30.27321286685472,19.457639923630364,30.668519844424065,19.57416995946884,30.174756163528716,18.49466022873837,90.45734646555732,91.5571617087645,1.0998152432071606,2.5,1,2,0.27321286685472046,0.17475616352871626,10.545899736411654,11.506666892235385,0.9679998012417694
129,30.26641930353823,19.70754760157857,30.88911606718974,18.929298707846772,30.317628144260922,18.58158792456005,91.5571617087645,92.82861672344758,1.2714550146830845,2.5,1,2,0.2664193035382283,0.31762814426092234,10.295899942164784,11.422828982462248,1.1271235689310266
130,30.254082147676904,19.95724300519116,30.626517197632726,19.43759341951175,30.379405954935283,18.752789023550392,92.82861672344758,93.37760466076514,0.5489879373175768,2.5,1,2,0.25408214767690396,0.37940595493528306,10.045970624810227,11.253608471393028,1.210956419759206
131,30.239353101514055,20.206808738414157,30.268806775365753,19.250583494739395,30.357286119021378,18.852347917788194,93.37760466076514,93.18110303635636,-0.19650162440876784,2.5,1,2,0.2393531015140553,0.35728611902137786,9.796115811545192,11.153376184675498,1.359585345327442
132,30.225480051017296,20.456423518565323,31.03747794653435,19.603190094586676,30.49332448452397,19.00251635314789,93.18110303635636,94.38824116523948,1.2071381288831162,2.5,1,2,0.2254800510172963,0.4933244845239706,9.54623974716746,11.008542846799045,1.4783729861617019
133,30.206351450768647,20.70569063764148,30.153852366999367,20.327422607166994,30.42543006101905,19.26749760395171,94.38824116523948,93.7861998236018,-0.6020413416376869,2.5,1,2,0.20635145076864703,0.4254300610190498,9.296599778653459,10.740930984695924,1.454783365186389
134,30.189843058393762,20.95514498813711,30.03615383762802,20.394688276706418,30.347574816340845,19.492935738502652,93.7861998236018,93.09480870867014,-0.6913911149316618,2.5,1,2,0.18984305839376248,0.3475748163408454,9.046847106724062,10.51281159577157,1.4706920810222797
135,30.17634597333827,21.20478037964842,30.444313101681548,21.241922057053575,30.366922473408987,19.842733002212835,93.09480870867014,93.26671709922597,0.17190839055581364,2.5,1,2,0.17634597333827173,0.3669224734089873,8.796987329337814,10.163892215378361,1.3753154041013118
136,30.162099952260952,21.454374151372523,29.949162519433262,21.480729879016238,30.283370482613844,20.170332377573516,93.26671709922597,92.52395566599772,-0.742761433228253,2.5,1,2,0.1620999522609523,0.2833704826138437,8.547163128152702,9.83375128818074,1.2897557204342893
137,30.151090679550155,21.704131625563747,30.456625373154722,22.40898227643475,30.31802146072202,20.618062357345764,92.52395566599772,92.83211367849748,0.30815801249974584,2.5,1,2,0.15109067955015476,0.31802146072201865,8.297244149681177,9.387326114508449,1.0988231618737356
138,30.13873828395751,21.953826275732954,29.945430763180035,22.241426484697797,30.243503321213623,20.942735182816172,92.83211367849748,92.16922935661582,-0.6628843218816769,2.5,1,2,0.13873828395751175,0.24350332121362328,8.047369751199513,9.060537502600939,1.0165042602994478
139,30.129275496360663,22.203647122843233,30.886160062834687,21.66679681452713,30.372034669537836,21.087547509158362,92.16922935661582,93.31213043436185,1.1429010777460462,2.5,1,2,0.1292754963606626,0.37203466953783604,7.7974245965645546,8.920214077971865,1.1421954140291324
140,30.114831648704865,22.453229524596434,29.616627909415683,22.72932595650959,30.220953317513406,21.41590319862861,93.31213043436185,91.96851059872968,-1.3436198356321825,2.5,1,2,0.11483164870486462,0.22095331751340552,7.547644063942552,8.58693998254528,1.0427404831196576
141,30.106244090573515,22.703081988753464,29.955064017251374,22.437011800086186,30.167775457460998,21.620124918920123,91.96851059872968,91.49498906549204,-0.47352153323765833,2.5,1,2,0.10624409057351514,0.16777545746099776,7.297691434257541,8.38155444882569,1.0847037034199978
142,30.09972171035563,22.952996891382927,29.431204266663467,22.17559727052581,30.02046121930149,21.73121938924126,91.49498906549204,90.1823636190227,-1.312625446469326,2.5,1,2,0.09972171035563093,0.020461219301491695,7.047708651212459,8.268805926514116,1.2243457396428807
143,30.098926000302175,23.20299562507074,30.341973134775287,23.009071110955123,30.08476360239625,21.986789733584033,90.1823636190227,90.75542681719216,0.5730631981694501,2.5,1,2,0.0989260003021748,0.0847636023962508,6.797724238768683,8.013658567850607,1.216288347391944
144,30.09562992449571,23.452973895894985,30.073146660975365,23.22267688009516,30.082440214112072,22.23396716288626,90.75542681719216,90.73472271007587,-0.020704107116273462,2.5,1,2,0.09562992449571084,0.08244021411207214,6.547724481855628,7.7664703962631405,1.2190780875647842
145,30.09242417976,23.702953341451394,30.54098011234879,23.25032169430609,30.174148193759414,22.437238069170224,90.73472271007587,91.55174705814372,0.8170243480678323,2.5,1,2,0.09242417975999828,0.17414819375941448,6.297724894669699,7.56476672580178,1.26835088400252
146,30.085654233619344,23.952861660299032,30.04891003568948,24.320273276908367,30.149100562145428,22.813845110717853,91.55174705814372,91.32864691543679,-0.2231001427069259,2.5,1,2,0.08565423361934421,0.14910056214542777,6.047744930733959,7.187701515114953,1.1407822477682816
147,30.0798574373643,24.202794445569747,30.0123699634882,24.75260995446846,30.121754442413984,23.201598079467974,91.32864691543679,91.08502827221396,-0.2436186432228169,2.5,1,2,0.07985743736429995,0.12175444241398381,5.79775555285141,6.7994920999543105,1.0020726134006102
148,30.075123391374753,24.452749619168074,29.55852122257217,24.891859295730782,30.009107798445623,23.539650322720536,91.08502827221396,90.08117480971288,-1.0038534625010698,2.5,1,2,0.07512339137475266,0.009107798445622706,5.547759035103416,6.460356097361615,0.9154825960567314
149,30.07476919956845,24.70274936826428,29.55403816989873,24.92625579766723,29.918093872736243,23.816971417709876,90.08117480971288,89.27003665574765,-0.8111381539652314,2.5,1,2,0.07476919956845052,0.0819061272637569,5.2977782785455085,6.183571060730197,0.8995275069314647
150,30.077954179349533,24.952729079248577,29.691378491185453,25.076392229075132,29.872750796426086,24.068855579982927,89.27003665574765,88.86601706223347,-0.40401959351419237,2.5,1,2,0.07795417934953264,0.12724920357391412,5.047872878900674,5.932509291261992,0.9073812820790016
151,30.082901790309037,25.202680116745512,29.58104959774111,25.510659332483158,29.81441055668909,24.357216330482974,88.86601706223347,88.34636057629743,-0.5196564859360251,2.5,1,2,0.08290179030903744,0.18558944331090999,4.798036136702734,5.6458348348527245,0.887071900362168
152,30.090116151783846,25.452576001042374,30.65009887081298,25.728659254502677,29.98154821951387,24.631504915286914,88.34636057629743,89.83554569551737,1.4891851192199397,2.5,1,2,0.09011615178384602,0.018451780486131497,4.5483168257178495,5.368526794455968,0.8282177997248233
153,30.09083371806915,25.702574971237507,30.09868879269232,25.169746533441664,30.00497633414956,24.739153238917865,89.83554569551737,90.04435244913022,0.20880675361286194,2.5,1,2,0.09083371806914897,0.004976334149560557,4.298384887626116,5.260849114685762,0.9672398485790868
154,30.090640194021315,25.952574896334383,29.861466850147576,25.39014161684383,29.976274437349165,24.86935091450306,90.04435244913022,89.78854268795543,-0.25580976117478826,2.5,1,2,0.09064019402131507,0.02372556265083503,4.04843989884435,5.130703942036969,1.0892445644177904
155,30.091562848507422,26.202573193745984,29.480728121323544,26.223048090716055,29.87716517414404,25.14009034974566,89.78854268795543,88.90534610284784,-0.8831965851075836,2.4445846940908833,1,2,0.09156284850742225,0.12283482585596062,3.7985305190406686,4.861461735227208,1.083898591459296
156,30.096233020366096,26.446987049246534,30.000979770108398,26.874403629678888,29.90192809333691,25.486953005732303,88.90534610284784,89.1259845916938,0.22063848884596382,2.3056449826627703,1,2,0.09623302036609616,0.0980719066630904,3.5543159429671745,4.5141124566569255,0.9794997546574993
157,30.099750017786516,26.67752472206797,30.143447992341404,27.20738866329374,29.95023207313781,25.831040137244592,89.1259845916938,89.55644341338538,0.43045882169158745,2.1677027641068296,1,2,0.0997500177865156,0.04976792686219156,3.3239723281817373,4.169256910267074,0.8595881386545435
158,30.101428133073686,26.89428850286229,30.717745970821575,26.71583376747686,30.103734852674563,26.007998863291046,89.55644341338538,90.92447498108503,1.3680315676996315,2.097339487780603,1,2,0.1014281330736857,0.10373485267456317,3.1073673052331907,3.993348719451507,0.8862926413812984
159,30.098044194903114,27.10399515090306,30.81073457575089,26.75540144155229,30.24513479728983,26.157479378943297,90.92447498108503,92.18374920315125,1.2592742220662103,2.040132762697467,1,2,0.09804419490311389,0.245134797289829,2.8976640160907525,3.8503319067436665,0.9578766892868171
160,30.090270394133192,27.307860265417304,30.001052079309407,27.33723131210203,30.196318253693743,26.393429765575043,92.18374920315125,91.74917752561748,-0.4345716775337678,1.944763771006095,1,2,0.09027039413319216,0.19631825369374312,2.693652742017046,3.6119094275152377,0.9205592254489344
161,30.08433416510687,27.50224602218751,29.96399810664611,27.57984686960092,30.149854224284216,26.63071318638022,91.74917752561748,91.33536043278617,-0.41381709283132295,1.8490470663971932,1,2,0.08433416510687053,0.14985422428421558,2.4991773016499628,3.372617665992983,0.873992197931366
162,30.08002508548156,27.6871005119093,30.653430647175707,27.741665260121604,30.250569508862515,26.852903601128496,91.33536043278617,92.23211513355426,0.8967547007680992,1.7628222882139255,1,2,0.08002508548155873,0.2505695088625153,2.3142834865928923,3.1570557205348138,0.851451634740682
163,30.07315926203279,27.863248985268022,30.466306231167547,28.024088700112127,30.29371685332352,27.087140620925222,92.23211513355426,92.61598410185913,0.38386896830485284,1.671052132208651,1,2,0.07315926203278877,0.29371685332352016,2.138003081517732,2.927630330521627,0.8068394166615969
164,30.06553230030371,28.030180054096967,30.129588113563074,27.837718387189316,30.26089110537143,27.23725617417804,92.61598410185913,92.3239628216275,-0.29202128023160867,1.6100138821459336,1,2,0.06553230030370827,0.26089110537143156,1.9709097142336391,2.775034705364834,0.8166353788951185
165,30.05900374517499,28.191049022437532,29.62377949735254,28.615012217004626,30.133468783767654,27.512807382743357,92.3239628216275,91.18939325691137,-1.1345695647161165,1.4963084688249009,1,2,0.05900374517499074,0.13346878376765403,1.8099130037570543,2.490771172062252,0.6823172017380551
166,30.055897807180425,28.34064763034531,30.711408728317775,27.721357526936128,30.24905677267768,27.554517411581912,91.18939325691137,92.21865293397288,1.0292596770615035,1.483252916905729,1,2,0.055897807180425474,0.24905677267767956,1.6602936040129224,2.4581322922643225,0.8095128824206291
167,30.050155672037985,28.488861732370385,29.187005977436414,29.261545541346337,30.036646613629426,27.895923037534796,92.21865293397288,90.32661588563063,-1.892037048342246,1.3417584297901437,1,2,0.050155672037984544,0.03664661362942567,1.511970388378098,2.104396074475359,0.5930925648601716
168,30.049390803756108,28.623035395269035,29.664254516256324,28.242217759903802,29.962168194154806,27.9651819820086,90.32661588563063,89.66282123366815,-0.663794651962462,1.3140678705735502,1,2,0.049390803756107715,0.037831805845193855,1.3778501276182316,2.0351696764338754,0.6636105009446943
169,30.05016411241833,28.754439906905624,30.52113079460917,28.332050005036184,30.07396071424568,28.038555586614116,89.66282123366815,90.65915886077468,0.9963376271065272,1.2851353385555309,1,2,0.05016411241832941,0.07396071424567907,1.2465698470940123,1.962838346388827,0.7162797207081628
170,30.048685662056442,28.88294493625689,30.224949827544883,29.03798337895821,30.10415853690552,28.238441145082934,90.65915886077468,90.92825015467729,0.2690912939025907,1.2058542172598559,1,2,0.048685662056442425,0.10415853690551913,1.1181155168961727,1.7646355431496394,0.6468866799383217
171,30.046732140509157,29.003514533114465,30.760036021244254,29.62509172550603,30.235334033773267,28.515771261167554,90.92825015467729,92.09651999794944,1.1682698432721565,1.2,1,2,0.04673214050915675,0.23533403377326678,0.9975806627389332,1.502769794954686,0.5229380206795882
172,30.042342179076726,29.123434207224353,29.773822235679287,29.58085388578314,30.14303167415447,28.72878778609067,92.09651999794944,91.27458479237637,-0.8219352055730837,1.2,1,2,0.04234217907672644,0.1430316741544715,0.8775878583898962,1.2792335801579358,0.4072888067853511
173,30.03967291509969,29.243404516175445,30.17518009349204,28.809770538930703,30.149461358021984,28.74498433665868,91.27458479237637,91.33186083941166,0.05727604703528755,1.2,1,2,0.03967291509968973,0.14946135802198413,0.7576349162599484,1.2638840978403967,0.5103686682671932
174,30.036883723484767,29.363372096838454,30.247718961178403,29.335008696910432,30.16911287865327,28.862989208709028,91.33186083941166,91.5069008900317,0.1750400506200549,1.2,1,2,0.03688372348476676,0.1691128786532694,0.6376954572066261,1.1495184666800784,0.5175592567130084
175,30.033728041473104,29.48333059662501,30.028191998156437,28.780376761137504,30.140928702553904,28.846466719194723,91.5069008900317,91.25585082442876,-0.2510500656029535,1.2,1,2,0.03372804147310404,0.14092870255390366,0.5177691118302444,1.1621101191922016,0.6458231802217226
176,30.031098004260702,29.603301771930838,29.909440560694886,30.671445415373647,30.0946310741821,29.211462458430507,91.25585082442876,109.19219382203954,17.93634299761078,1.2,2,3,0.3979152799556859,0.7941955015393365,20.035025748434922,20.110096704440515,0.39695654494925214
177,30.009732720541468,29.72138447452354,29.317316250887377,29.72729204032178,29.939168109523155,29.314628374808763,100.25585082442876,117.70102138843076,17.445170564002012,1.2,2,3,0.27878546749366745,0.6853716251912374,20.011672347870988,19.950943816382285,0.41283155037296143
178,29.97015827450788,29.834671116371265,29.97370206217035,29.330749855525248,29.946074900052594,29.31785267095206,109.25585082442876,118.08634257897126,8.830491754542493,1.2,2,3,0.1653288836287352,0.6821473290479396,19.970842624903376,19.95773606642385,0.5173792752427148
179,29.913662082755433,29.940539810126644,29.792571981147862,28.9189266844533,29.91537431627165,29.238067473652308,118.08634257897126,110.42622661296365,-7.660115966007595,1.2,2,3,0.05946018987335577,0.7619325263476924,19.91375085362753,19.929944187877673,0.7024744232036692
180,29.871781957601662,30.052994490407656,29.005916639232026,29.22273123192874,29.733482780863724,29.235000225307594,110.42622661296365,105.16814242180992,-5.258084191153728,1.2,2,3,0.0529944904076558,0.7649997746924058,19.87185262089261,19.748305429021613,0.8296030858326053
181,29.840383649198746,30.168813945722537,29.964664113156118,30.415102680730488,29.779719047322203,29.47102071639217,105.16814242180992,127.30436729685066,22.13622487504074,1.2,2,3,0.16881394572253683,0.5289792836078284,19.841101821614224,19.786791166671946,0.7004252885355718
182,29.79125375154134,30.278295693772943,29.49556277736,29.828805508253513,29.72288779332976,29.54257767476444,114.16814242180992,130.546637692494,16.378495270684084,1.2,2,3,0.27829569377294305,0.4574223252355587,19.793210289164104,19.728191455171455,0.738887615091755
183,29.725602005762553,30.37874393057279,28.58116856735642,30.39855835335009,29.494543948135092,29.71377381048157,123.16814242180992,125.11016735803803,1.9420249362281083,1.2,2,3,0.37874393057278866,0.2862261895184304,19.729237731212258,19.49664507491832,0.7039695210793613
184,29.65658395454344,30.476909650688906,29.515557154234173,30.575420030043038,29.49874658935491,29.886103054393864,125.11016735803803,131.44544284415042,6.33527548611238,1.2,2,3,0.47690965068890634,0.11389694560613606,19.662368513913446,19.49907923646904,0.6115268334876163
185,29.57715516364826,30.566860010204195,29.045931958646136,31.271104720527156,29.408183663213155,30.163103387620524,131.44544284415042,121.52183879297678,-9.92360405117364,1.2,2,3,0.566860010204195,0.16310338762052368,19.585360210441074,19.40886899899289,0.4376879918840179
186,29.512775609344473,30.668128331942267,29.525438429976077,30.227804124466218,29.431634616565738,30.176043534989663,122.44544284415042,123.4433087368387,0.9978658926882815,1.2,2,3,0.6681283319422668,0.1760435349896632,19.52421080219563,19.43243204537012,0.4987296944247494
187,29.44664221403104,30.76826011522968,29.600649934719858,30.01289342734472,29.465437680196562,30.143413513460676,123.4433087368387,127.55721565742846,4.113906920589756,1.2,2,3,0.7682601152296797,0.14341351346067555,19.461811760604068,19.465965979561847,0.6251292228736806
188,29.373495809719042,30.863389519391724,29.18344505993032,30.48136897970766,29.409039156143315,30.211004606710073,127.55721565742846,120.22908630283504,-7.328129354593415,1.2,2,3,0.863389519391724,0.21100460671007326,19.392724959411886,19.41018608640209,0.6533524345785213
189,29.313080773829622,30.967071839188687,28.962869596159653,31.325834411689144,29.319805244146583,30.433970567705888,120.22908630283504,102.51090826047769,-17.71817804235735,1.2,2,3,0.9670718391886872,0.43397056770588804,19.33727790870833,19.324678655164973,0.5331436805942849
190,29.269629035516573,31.078928651397753,28.75082092503377,30.308094077593143,29.206008380324022,30.40879526968334,111.22908630283504,93.33770567191708,-17.89138063091798,1.2,2,3,1.078928651397753,0.40879526968333835,19.2998106260458,19.21035844219446,0.6731465940306961
191,29.244210520785213,31.196205670070857,29.27708342275117,31.274441642788165,29.22022338880945,30.581924544304304,102.22908630283504,85.70268061439947,-16.526405688435574,1.2,2,3,1.1962056700708565,0.5819245443043037,19.281352301470193,19.22903074236977,0.6147492854598906
192,29.237451117827444,31.316015145788157,29.825661261294,30.951948592087465,29.341310963306363,30.655929353860937,93.22908630283504,90.89973693802403,-2.3293493648110086,1.2,2,3,1.3160151457881568,0.6559293538609374,19.282412229146647,19.352430159971416,0.6682066448390717
193,29.23556679063779,31.436000350338727,29.27074765942868,31.63480264140332,29.327198302530824,30.851704011369414,90.89973693802403,84.02528684376591,-6.874450094258123,1.2,2,3,1.4360003503387269,0.8517040113694136,19.289093466600765,19.34595549328937,0.5914376938484271
194,29.248057534492215,31.555348502054468,28.856060606538993,30.883638671531116,29.232970763332457,30.858090943401756,84.02528684376591,83.19588295316625,-0.8294038905996786,1.2,2,3,1.5553485020544677,0.8580909434017556,19.310795628714153,19.252103377302678,0.6974207580523878
195,29.262274572718557,31.674503341755045,29.567401767803172,31.991122154762326,29.2998569642266,31.08469718567387,83.19588295316625,83.78435006833062,0.5884671151643772,1.2,2,3,1.6745033417550452,1.0846971856738712,19.334921338250865,19.330314193623828,0.5910023163260141
196,29.275267080344992,31.7937979130715,28.672717203193766,31.37560284252677,29.17442901202003,31.142878317044453,83.78435006833062,82.6820072353437,-1.1023428329869205,1.2,2,3,1.7937979130715007,1.1428783170444525,19.358554490756045,19.208459042426224,0.6586840187187823
197,29.290552211133388,31.912820452015946,28.78532035468594,31.83749553717183,29.09660728055321,31.28180176106993,82.6820072353437,82.00073482127627,-0.6812724140674504,1.2,2,3,1.9128204520159464,1.2818017610699286,19.3851563494369,19.139577460914854,0.6601509103386706
198,29.30725145921864,32.03165283444341,29.847405154681915,31.954404356131082,29.24676685537895,31.41632228008216,82.00073482127627,83.31714757940733,1.3164127581310652,1.2,2,3,2.0316528344434133,1.4163222800821593,19.413850008414155,19.298808335914703,0.6182961090223457
199,29.321216278505727,32.150837497140756,29.267161801902482,32.250332976380356,29.250845844683656,31.5831244193418,83.31714757940733,83.35301257414758,0.03586499474025118,1.2005728941994893,2,3,2.1508374971407562,1.5831244193418001,19.440563274244433,19.31583155504547,0.5720578088447618
200,29.335113121314123,32.27008778226756,29.13089303711396,32.475048227394566,29.226855283169716,31.761509180952352,83.35301257414758,83.14214874237469,-0.21086383177288326,1.2694847468525423,2,3,2.2700877822675594,1.761509180952352,19.467919713035958,19.307378865981022,0.5199730312578079
201,29.35027159435814,32.39612799775407,29.776278096342303,32.332324350276814,29.33673984580423,31.875672214817243,83.14214874237469,84.10941901761419,0.9672702752395139,1.295794977574623,2,3,2.3961279977540713,1.8756722148172429,19.498062471872544,19.42749737155433,0.5206316646260706
202,29.36357021036317,32.52502327715339,29.883829207200645,32.31726631919203,29.446157718083516,31.9639910356922,84.10941901761419,85.07594146266979,0.9665224450556025,1.316235462255129,2,3,2.5250232771533874,1.9639910356921995,19.5275086440086,19.545084056735554,0.5670783652992085
203,29.374868154528084,32.65616104584962,29.314253513831193,32.493136664219506,29.41977687723305,32.06982016139766,85.07594146266979,84.84263304297052,-0.23330841969925586,1.3598431831650843,2,3,2.656161045849622,2.069820161397658,19.556091314647603,19.529769314102094,0.588058182627283
204,29.387091993035273,32.79159484000808,30.274293602076085,32.29560925802377,29.59068022220166,32.11497798072288,84.84263304297052,86.3567831410251,1.5141500980545857,1.3616889962801662,2,3,2.791594840008081,2.114977980722877,19.587045149720062,19.704514290575798,0.7065822962147283
205,29.395744612870462,32.92748855360769,29.642005576281658,32.376046861278056,29.60094529301766,32.167191756833915,86.3567831410251,86.44791213985071,0.0911289988256101,1.3814501478861874,2,3,2.927488553607688,2.1671917568339154,19.615430107932827,19.720389866601522,0.7875014528985527
206,29.404303514794258,33.06536817613693,30.0158740531304,33.230575886855824,29.683931045040207,32.3798685828383,86.44791213985071,87.18524615025325,0.7373340104025488,1.460306122514703,2,3,3.0653681761369285,2.3798685828382986,19.644935147501247,19.82727706613993,0.740338603669994
207,29.411474634813736,33.21122260614235,29.386620767086516,32.771352424619124,29.62446898944947,32.45816535119447,87.18524615025325,86.65681280327382,-0.5284333469794262,1.4946738507630022,2,3,3.21122260614235,2.4581653511944666,19.675296646409596,19.77782495654355,0.7825994022080093
208,29.420191052481638,33.360435619196124,29.824787366548563,32.926145436291236,29.664532664869288,32.55176136821382,86.65681280327382,87.01279762753919,0.35598482426536293,1.529487205418166,2,3,3.3604356191961244,2.5517613682138176,19.708788599648887,19.829405714948184,0.8447821421798591
209,29.428161653907836,33.51317651296162,29.977525678378598,33.64013059421259,29.72713126757115,32.76943521341357,87.01279762753919,87.56946815817471,0.5566705306355288,1.613138176251801,2,3,3.5131765129616213,2.7694352134135727,19.743248832489552,19.92057929502248,0.8015821545839272
210,29.43500266020611,33.674345208401014,29.66087874360978,33.85692050298724,29.713880762778874,32.98693227132831,87.56946815817471,87.45159354358385,-0.11787461459084625,1.7002418830492778,2,3,3.6743452084010144,2.986932271328307,19.779285657291016,19.93887808083909,0.7418285126291062
211,29.442562517037867,33.844201245012705,29.129757591884882,33.90547482274936,29.597056128600077,33.17064078161252,87.45159354358385,86.41338362489249,-1.038209918691365,1.7784569905646856,2,3,3.844201245012705,3.1706407816125193,19.81895861141758,19.851890889120014,0.6910513540030205
212,29.453688079870282,34.02169860985102,29.459052907139302,34.919557087221975,29.569455484307923,33.52042404273441,86.41338362489249,86.16841784696051,-0.2449657779319807,1.9186615675716332,2,3,4.021698609851022,3.520424042734412,19.8650456736793,19.88358552658378,0.5144689335306585
213,29.466509323016222,34.213135904631734,28.9831614092575,34.27217651224811,29.452196669297837,33.670774536637154,86.16841784696051,85.12937240694008,-1.0390454400204305,1.9845699276465003,2,3,4.213135904631734,3.670774536637154,19.91721615522547,19.795518203872955,0.542550187125039
214,29.483359540285786,34.41087626003537,29.471993020178346,34.89461362530807,29.456155939473938,33.91554235437134,85.12937240694008,85.16440753267426,0.03503512573416856,2.081252075593026,2,3,4.410876260035373,3.9155423543713397,19.976414301805736,19.84624588858061,0.4960803503440906
215,29.500903840569993,34.6182606845931,29.20521865002596,34.739845424872655,29.405968481584342,34.0804029684716,85.16440753267426,84.72058139446743,-0.44382613820681627,2.149366512573022,2,3,4.618260684593103,4.080402968471603,20.040298958598793,19.830312682692544,0.5461718092113242
