step,time,gps_available,true_x,true_y,gps_x,gps_y,localized_x,localized_y,localization_error,true_heading,measured_heading,localized_heading,desired_heading,heading_error,robot_speed,desired_speed,current_waypoint,active_segment,true_cross_track,estimated_cross_track,true_waypoint_distance,estimated_waypoint_distance
175,17.5,True,30.11775834343126,28.25651069476526,29.868231456670948,28.271924801093263,30.01271254824588,28.301814188305624,0.11439853850941617,90.39418722052,88.30451194971515,87.84676456932935,90.1133026862958,-0.28088453422418524,1.2254859508095413,1.2,2,1,0.1177583434312588,0.012712548245879418,1.747461583244561,1.6982333938310692
176,17.6,True,30.117521042994653,28.376510460133794,29.99732262895555,28.269826925568847,30.014937380294107,28.391270166283544,0.10364003463279226,90.1133026862958,86.18525071912866,86.83350322249161,90.13313180340027,0.019829117104478655,1.2,1.2,2,1,0.11752104299465316,0.014937380294107072,1.6277375346171559,1.6087991805130395
177,17.7,True,30.11724221264854,28.49651013619018,30.168759534793804,28.452154389747015,30.043407765890343,28.499419597458758,0.07389174847682618,90.13313180340027,94.40704747618754,91.36928777587183,90.38687350895326,0.2537417055529829,1.2,1.2,2,1,0.11724221264854151,0.04340776589034334,1.5080542122236826,1.501208106369809
178,17.8,True,30.116431952823127,28.6165074006549,30.184996280483627,28.675026808067845,30.06784718464177,28.630462668590503,0.05054927499371933,90.38687350895326,92.96594358003594,92.31531043976558,90.60467757897624,0.21780407002296442,1.2,1.2,2,1,0.11643195282312746,0.06784718464177075,1.3883832943682624,1.3712168838619438
179,17.900000000000002,True,30.115165542572036,28.736500717989976,29.891133754090998,28.709036548054247,30.030828361080804,28.74216281088483,0.08452703400590275,90.60467757897624,90.13532239809511,91.00042168529151,90.2747611127744,-0.329916466201837,1.2,1.2,2,1,0.11516554257203637,0.030828361080804,1.268736985287241,1.2582149189101504
180,18.0,True,30.114590086448718,28.85649933819142,30.2504035019295,28.617275164694792,30.077193535539774,28.813154009799078,0.0572478778063011,90.2747611127744,86.9247798420201,88.53751784652647,90.68796796973692,0.4132068569625176,1.2,1.2,2,1,0.11459008644871815,0.0771935355397737,1.1492278501102324,1.1893537095351985
181,18.1,True,30.11314924432521,28.976490687771193,30.197818000201508,29.01260685111896,30.099932280536684,28.94903457021797,0.030471733178201732,90.68796796973692,92.35923818087453,90.82732485847423,90.89059238771488,0.20262441797797237,1.2,1.2,2,1,0.11314924432521067,0.09993228053668446,1.0297446594716828,1.0557058280080611
182,18.2,True,30.111284067099465,29.096476191536926,30.303223694621853,29.08312517237051,30.135645908258308,29.071725264338703,0.034729061343785735,90.89059238771488,94.37558290958957,92.95243005178169,96.7020217783977,5.811429390682804,1.2,1.2,2,1,0.11128406709946503,0.1356459082583079,0.9103512597068321,0.9381331447583934
183,18.3,True,30.09727937317171,29.215656175376452,30.009465519035498,29.029933272660355,30.10014557021515,29.158816564601697,0.05691183039155844,96.7020217783977,98.2698729979405,96.13776138484879,104.51491131577995,7.8128895373822616,1.2,1.2,2,1,0.09727937317170898,0.10014557021515103,0.7903534093491187,0.8471237850646204
184,18.400000000000002,True,30.067203538271425,29.331826068873223,30.095353977510126,29.49924657992892,30.08194675424675,29.321341782236388,0.01809095585032534,104.51491131577995,103.13867851788574,100.34579288465909,118.97634169057483,14.461430374794872,1.2,1.2,2,1,0.06720353827142489,0.08194675424675069,0.6715450229088216,0.6835877756877017
185,18.5,True,30.019325011663803,29.441860821064896,29.804932274647573,29.551107921639368,29.99852537107557,29.45911529312758,0.02702483773793417,113.51491131577995,111.3940714522143,106.96929897504536,131.31308665229406,17.798175336514106,1.2,1.2,2,1,0.019325011663802627,0.001474628924430732,0.5584736333419492,0.5408867170294782
186,18.6,True,29.95482272157364,29.54305101116811,30.16736797092479,29.553203025482755,29.989367082642467,29.563800698080918,0.04029717593868268,122.51491131577995,122.94857892497656,116.56124991764173,176.1182465747854,53.60333525900543,1.2,2.5,3,2,0.45694898883188984,0.43619930191908196,19.960053913449883,19.9941257922327
187,18.7,True,29.789118985907276,29.730246823050244,29.980412796220808,29.93992652734508,29.863264729686055,29.795699575971764,0.09890224560399914,131.51491131577995,136.34913699451494,128.42995921052375,178.179748984104,46.664837668324054,2.5,2.5,3,2,0.26975317694975587,0.20430042402823645,19.79095745573898,19.864315351525413
188,18.8,True,29.596171461506998,29.889216168610336,29.712961740607906,29.72105705292537,29.687744269726085,29.9180351544467,0.0960005893198904,140.51491131577995,142.17408074265273,136.66046098138486,179.2695134036113,38.75460208783136,2.5,2.5,3,2,0.1107838313896643,0.0819648455533013,19.596484608369906,19.687914888734127
189,18.900000000000002,True,29.380731156779657,30.016044694971683,29.168084038903896,30.052878229854368,29.42354896156262,30.064651949010543,0.06477676706682886,149.51491131577995,147.6357287913881,143.25598518302158,180.57620250118038,31.06129118540042,2.5,2.5,3,2,0.016044694971682816,0.06465194901054261,19.38073779822653,19.423656559379626
190,19.0,True,29.148102927033023,30.10760946289552,29.201293368748917,30.2202731919057,29.200064788020345,30.184923072042327,0.09315271953395104,158.51491131577995,160.3903895325776,153.52966673295373,181.6477052000673,23.132793884287338,2.5,2.5,3,2,0.10760946289552109,0.18492307204232716,19.148405299156252,19.200955299326967
191,19.1,True,28.904014851332285,30.161655843909525,28.792480862919238,30.135603041295763,28.926176316952528,30.229768611743854,0.07162736698001955,167.51491131577995,171.17915998867264,164.1245130078548,182.0469820188133,14.532070703033355,2.5,2.5,3,2,0.16165584390952503,0.22976861174385377,18.904706030807823,18.927570990365282
192,19.200000000000003,True,28.654477188183076,30.176853036743477,28.476919254936696,30.4261712211428,28.637828689612988,30.29352877120128,0.11785753907114373,176.51491131577995,178.89300490830337,172.96947089110037,182.61431127649507,6.099399960715118,2.5,2.5,3,2,0.17685303674347708,0.29352877120128085,18.65531549347392,18.64013995126871
193,19.3,True,28.40473738620529,30.165449909624318,28.19394243764301,29.99225704901836,28.349131359756743,30.238927906030444,0.09214687261787688,182.61431127649507,182.00304742091447,178.38018172554564,182.12850749515033,-0.48580378134474245,2.5,2.5,3,2,0.16544990962431783,0.2389279060304439,18.405481029513396,18.350686859131145
194,19.400000000000002,True,28.15490987670024,30.15616467971312,28.39410841738187,30.043042930589507,28.15821274968312,30.20561469540751,0.049560195945097384,182.12850749515033,178.28071339799413,178.3199087313294,181.83195279727423,-0.296554697876104,2.5,2.5,3,2,0.15616467971312176,0.20561469540751176,18.155581511984074,18.159376852351574
195,19.5,True,27.90503765476543,30.14817263958807,28.108115723984266,30.023694693276216,27.94824138632812,30.173614118973447,0.05013812216525195,181.83195279727423,179.0105895366903,178.74414096936206,181.54699050210067,-0.28496229517355687,2.5,2.5,3,2,0.14817263958806848,0.1736141189734468,17.90565074354156,17.94908105514621
196,19.6,True,27.65512877475453,30.141423440250577,27.690977925116588,30.10959082403525,27.6968082056057,30.16360306469201,0.04721345884851334,181.54699050210067,179.48580927488644,179.19966517711646,181.45782656529997,-0.089163936800702,2.5,2.5,3,2,0.14142344025057696,0.16360306469200836,17.655695190012135,17.697564426461902
197,19.700000000000003,True,27.4052096942261,30.135063158195106,27.292694216405337,30.05325067793018,27.41628711716323,30.13055111519421,0.011961096562186068,181.45782656529997,185.7922163217873,183.14754293190538,181.16339998119312,-0.2944265841068443,2.5,2.5,3,2,0.13506315819510561,0.13055111519420848,17.405733726467375,17.41677641072378
198,19.8,True,27.155261229896677,30.129987216965883,27.0428274610732,30.08095867535381,27.141615547973384,30.12348646615848,0.015115038743306797,181.16339998119312,176.53063147615106,179.1824076222446,181.10045962561966,-0.06294035557345978,2.5,2.5,3,2,0.12998721696588333,0.12348646615847869,17.15575368622931,17.142060334214413
199,19.900000000000002,True,26.905307340374684,30.125185851240605,27.02772954254985,30.182796457905823,26.918954369571946,30.142159896959704,0.021779798759056244,181.10045962561966,177.26528570087737,178.04829092157468,181.26681874506357,0.16635911944391069,2.5,2.5,3,2,0.12518585124060522,0.1421598969597042,16.905770842226538,16.91955160150414
200,20.0,True,26.65536844527187,30.11965876206242,26.63518754229227,30.354300038343254,26.662295253766473,30.178448627459968,0.059196528186900965,181.26681874506357,184.26490120164516,181.75905558479351,181.59004662785625,0.3232278827926791,2.5,2.5,3,2,0.11965876206242143,0.17844862745996792,16.65579827768985,16.66325079437776
201,20.1,True,26.405464707652012,30.112721765332918,26.31650543366595,29.875049905980017,26.393755990186317,30.10204955157052,0.01584267058553471,181.59004662785625,186.31597542527447,184.50790615058693,180.90945828399333,-0.6805883438629223,2.5,2.5,3,2,0.11272176533291756,0.10204955157051998,16.405851958078724,16.39407361142268
202,20.200000000000003,True,26.15549620117143,30.10875367160066,26.184972290164374,30.299113182090128,26.152091539264216,30.135387154989232,0.026850217133419826,180.90945828399333,179.87537178778433,181.74066219786516,181.20648360638208,0.29702532238874824,2.5,2.5,3,2,0.10875367160065963,0.13538715498923182,16.15586224462041,16.152658938221496
203,20.3,True,25.90555162436554,30.10348978279819,25.853512605580935,30.174832497486523,25.892412488491768,30.13944307385009,0.0382789240832611,181.20648360638208,180.66574007229266,181.0981837215564,181.2426161894771,0.036132583095024984,2.5,2.5,3,2,0.10348978279818866,0.1394430738500887,15.905888299950458,15.893024226849146
204,20.400000000000002,True,25.65561041684016,30.09806827186899,25.610333697494205,30.22078737378187,25.636049340801055,30.16029902830395,0.06523268155054716,181.2426161894771,177.0984488389087,178.68577899550738,181.42839743482247,0.18578124534536755,2.5,2.5,3,2,0.09806827186898914,0.1602990283039496,15.655917568441064,15.63687100306325
205,20.5,True,25.405688102413954,30.09183635788948,25.25994758153195,30.231109937141156,25.360835329659505,30.17286865090337,0.09261751311091956,181.42839743482247,181.6492339647812,180.45623941624396,181.54035120778147,0.11195377295899789,2.5,2.5,3,2,0.09183635788948052,0.17286865090337145,15.40596182734104,15.361808018439131
206,20.6,True,25.155778442000237,30.085116117424946,25.064189294847196,30.304181371791568,25.10197663508912,30.185420484854376,0.11382267152162324,181.54035120778147,186.21442555489816,183.9309122058075,181.65213480446258,0.11178359668110716,2.5,2.5,3,2,0.08511611742494551,0.1854204848543759,15.156017449727505,15.103114878824876
207,20.700000000000003,True,24.90588236833637,30.077908318358418,24.83109978947809,30.04125558190532,24.8478307810169,30.153151642093864,0.09503443879493059,181.65213480446258,179.00960319327055,180.98435042924555,181.36473293763703,-0.28740186682554736,2.5,2.5,3,2,0.07790831835841772,0.15315164209386367,14.906085967977997,14.848620620353561
208,20.8,True,24.655953283573865,30.071954110621334,24.413710522330373,30.127654153751912,24.561515547351103,30.13379492405214,0.11288388825985603,181.36473293763703,186.16229343994058,184.08785999161336,181.19229878436414,-0.17243415327288858,2.5,2.5,3,2,0.07195411062133417,0.13379492405213966,14.656129913600482,14.562130205345989
209,20.900000000000002,True,24.406007411237088,30.06675210122033,24.48612723412614,30.08384124600469,24.34673482313698,30.112909822930305,0.07512506221987723,181.19229878436414,182.47317215125656,183.12255131714295,181.0062253007389,-0.18607348362525045,2.5,2.5,3,2,0.06675210122033093,0.11290982293030538,14.406162062660382,14.347179120423828
210,21.0,True,24.156045962983114,30.062361840775168,23.936460336401133,30.17621914301118,24.06474194457401,30.12059135891011,0.10829173818845939,181.0062253007389,180.3116870429439,181.42690638008747,181.0746657665523,0.0684404658134099,2.5,2.5,3,2,0.06236184077516782,0.12059135891011152,14.156183324091115,14.06525891134974
211,21.1,True,23.906089937274032,30.05767300171614,23.95283656917376,30.193501573392385,23.84237976173819,30.137922318097726,0.10246433158187158,181.0746657665523,177.76909856195496,179.21246869419673,181.22906848995055,0.154402723398249,2.5,2.5,3,2,0.05767300171613954,0.1379223180977256,13.906209530949871,13.843066857962093
212,21.200000000000003,True,23.656147454808814,30.05231059002705,23.893265818108947,29.816710922316197,23.652812545116156,30.06357244157975,0.0117452510851504,181.22906848995055,185.35294242008004,182.89684737665416,180.56658215720293,-0.6624863327476191,2.5,2.5,3,2,0.05231059002705152,0.06357244157975117,13.656247643672481,13.652960552473939
213,21.3,True,23.40615967806731,30.049838449286433,23.23834037164816,29.908992037717816,23.36995558794385,30.028784719817722,0.04188073144310469,180.56658215720293,179.91203236451423,181.10921272758637,180.25654719038732,-0.31003496681560705,2.5,2.5,3,2,0.04983844928643322,0.028784719817721793,13.406252316917845,13.369986573803503
214,21.400000000000002,True,23.156162184168185,30.04871905473712,23.067725532628486,29.954792835508496,23.109510731023608,30.014665795529513,0.0577579651923532,180.25654719038732,178.92827936875116,179.80535080133467,180.13071126899857,-0.12583592138875588,2.5,2.5,3,2,0.048719054737119905,0.014665795529513304,13.15625239049599,13.109518934437741
215,21.5,True,22.906162834733074,30.04814871972847,23.028882818177216,29.999791692157057,22.89365536942879,30.001297930526782,0.04849157800235941,180.13071126899857,185.12759874810953,182.97872952770342,180.01156803515394,-0.11914323384462477,2.5,2.5,3,2,0.04814871972847001,0.001297930526781954,12.90625264807166,12.89365543475641
216,21.6,True,22.65616283982854,30.048098244653456,22.58781768639623,30.14946373378456,22.632713360353723,30.021435821308014,0.03550722329740001,180.01156803515394,182.54244902644143,182.72121737051052,180.1910498394739,0.17948180431994842,2.5,2.5,3,2,0.048098244653456135,0.021435821308013914,12.656254235333437,12.632731547028719
217,21.700000000000003,True,22.406164229645796,30.04726463401466,22.643388082954903,30.037972224278473,22.434897341489528,30.029171672962573,0.03395507260862096,180.1910498394739,176.05675622745707,178.731204147355,180.25999590863182,0.06894606915793133,2.5,2.5,3,2,0.047264634014659634,0.029171672962572615,12.40625426301474,12.434931559115505
218,21.8,True,22.156166803577566,30.046130191746144,22.085068956549005,29.91003717064332,22.16504936476203,30.01220525724048,0.03506851970655828,180.25999590863182,177.60270112306293,178.03423025993388,180.10878138249902,-0.1512145261328044,2.5,2.5,3,2,0.04613019174614408,0.01220525724048116,12.156254330631281,12.165055487559496
219,21.900000000000002,True,21.90616725415949,30.045655543708932,22.017595074447208,29.91284590543063,21.93556938157614,29.99024776165656,0.06272565191839945,180.10878138249902,182.3282977850364,180.59749844389586,179.91308151811626,-0.19569986438276032,2.5,2.5,3,2,0.0456555437089321,0.009752238343441633,11.906254789508376,11.935573365723599
220,22.0,True,21.656167541825752,30.046034796985893,21.4955526076332,29.810787051769157,21.647566068197797,29.954484321253403,0.0919536565636059,179.91308151811626,179.51652096751795,179.96312971232746,179.59434024381264,-0.3187412743036191,2.5,2.5,3,2,0.04603479698589297,0.04551567874659668,11.656258446244477,11.647654999614492
221,22.1,True,21.406173807773726,30.047804806795103,21.41689273630882,30.150208479821817,21.40157350494402,29.986091178682862,0.06188485017272738,179.59434024381264,183.63330435639148,182.15998215407637,179.8760353641803,0.2816951203676581,2.5,2.5,3,2,0.047804806795102905,0.013908821317137665,11.406273985517624,11.401581988651923
222,22.200000000000003,True,21.156174392914277,30.048345704135873,21.119997636508916,30.199331195887485,21.145309014526244,30.03324148585683,0.018606285425524238,179.8760353641803,176.40082779059904,178.71007602560567,180.2962679796936,0.4202326155132994,2.5,2.5,3,2,0.04834570413587258,0.03324148585683062,11.156279146392162,11.145358586679118
223,22.3,True,20.90617773512026,30.04705299696809,20.8284256679691,30.12084048382368,20.881975021419095,30.054892708988557,0.025440763256325227,180.2962679796936,178.9146694496622,178.81635014868658,180.48922908458312,0.19296110488951967,2.5,2.5,3,2,0.047052996968091065,0.05489270898855736,10.906279236043636,10.88211347010723
224,22.400000000000002,True,20.65618684865063,30.044918358326637,20.677825924865793,30.13423119516534,20.641153408857537,30.068948602622445,0.028345316243231215,180.48922908458312,181.67663428221138,180.5190505979037,180.61449305031303,0.12526396572991416,2.5,2.5,3,2,0.04491835832663682,0.06894860262244507,10.656281519004152,10.641376780315786
225,22.5,True,20.406201226520096,30.042237177987722,20.20114201506724,30.171124714272022,20.35329535370395,30.081789837769016,0.06605637194255438,180.61449305031303,183.3131210182641,182.17604016215358,180.72892706155196,0.11443401123892727,2.5,2.5,3,2,0.04223717798772242,0.0817898377690156,10.406286943287347,10.353618413800561
226,22.6,True,20.1562214579714,30.03905671947648,20.394743583222315,30.275015622288254,20.161748724230428,30.11234407115508,0.07349548685708977,180.72892706155196,182.41105171864317,182.31851154657554,181.00118448524876,0.27225742369680006,2.5,2.5,3,2,0.039056719476480595,0.1123440711550785,10.156296555865973,10.162369719938477
227,22.700000000000003,True,19.90625962443485,30.034688450363365,20.13930243973399,29.79528642348314,19.95728709948794,30.04560807186091,0.052182768649654494,181.00118448524876,180.07228903329894,180.9524342951984,180.40648318479313,-0.5947013004556254,2.5,2.5,3,2,0.03468845036336532,0.04560807186091154,9.906320357998558,9.957391549891357
228,22.8,True,19.656265915846408,30.032914847759308,19.658375574207078,30.21685447729617,19.69786218940201,30.067906191626452,0.05435663822700193,180.40648318479313,185.100349410339,183.42579636720106,180.6052034305364,0.1987202457432602,2.5,2.5,3,2,0.032914847759307975,0.06790619162645228,9.656322013310248,9.698099932228702
229,22.900000000000002,True,19.40627986228993,30.030274198737146,19.642984492351147,29.920631505961452,19.48688665876245,30.038510484930327,0.0810264897907972,180.6052034305364,177.71858561724503,179.98303172949375,180.3432274004171,-0.2619760301192855,2.5,2.5,3,2,0.030274198737146207,0.03851048493032749,9.406328581058089,9.486964821988883
230,23.0,True,19.156284347960252,30.02877659563913,19.303192131744144,29.984241449237487,19.250153326683396,30.02616359414364,0.09390534033451708,180.3432274004171,180.73170409153818,180.4277409307253,180.2331863713767,-0.11004102904041702,2.5,2.5,3,2,0.02877659563912971,0.026163594143639557,9.156329567744844,9.250190327815446
231,23.1,True,18.90628641843757,30.027759130960163,19.065545756871273,30.064933283439593,19.013387716608186,30.02602213784774,0.10711538271837373,180.2331863713767,183.47082659117336,182.26245171898037,180.23192563789826,-0.00126073347843203,2.5,2.5,3,2,0.027759130960163247,0.026022137847739657,8.906329678189394,9.01342528018963
232,23.200000000000003,True,18.65628846658717,30.02674716722343,18.691965777948614,29.954941417094457,18.749119326443665,30.014335572918046,0.09365690692574458,180.23192563789826,177.31057605677228,179.27530961123227,180.1277681165616,-0.10415752133664569,2.5,2.5,3,2,0.02674716722343007,0.014335572918046324,8.656329789681337,8.74913107096933
233,23.3,True,18.406289088185094,30.02618967410721,18.55398209900864,30.15348358003575,18.51009285416952,30.04154124790617,0.1049328006423854,180.1277681165616,180.77916322667892,180.17874204730379,180.37023856369933,0.2424704471377197,2.5,2.5,3,2,0.026189674107211403,0.04154124790617075,8.406329884864716,8.510194243486147
234,23.400000000000002,True,18.15629430765673,30.02457421486116,18.072455842146276,30.06169130996196,18.222847438084422,30.034954527696808,0.06735777656879229,180.37023856369933,184.96494933342566,183.0429000850009,180.31153533836093,-0.05870322533840522,2.5,2.5,3,2,0.02457421486116118,0.03495452769680796,8.156331327573053,8.222921731903938
235,23.5,True,17.906298003200174,30.02321489221144,18.141858671726197,30.26678055396564,18.006781618621226,30.07405639233827,0.1126135653606283,180.31153533836093,181.46863261656264,182.08125147710686,180.66001149568694,0.34847615732601867,2.5,2.5,3,2,0.023214892211438354,0.07405639233827088,7.9063320855266035,8.007124092802414
236,23.6,True,17.656314590013064,30.02033511247643,17.817723191257723,29.81776968349596,17.769014657624943,30.018569654597727,0.11271389480114499,180.66001149568694,180.61794111213734,181.211723019593,180.16550486963342,-0.49450662605352136,2.5,2.5,3,2,0.02033511247643105,0.018569654597726526,7.656341594916357,7.76903685037361
237,23.700000000000003,True,17.406315633017126,30.01961296225491,17.566211768352364,29.863708189612126,17.528478108902338,29.984497188159498,0.127109354906415,180.16550486963342,180.68129503762896,180.88816983987232,179.86182871621827,-0.30367615341515375,2.5,2.5,3,2,0.019612962254910826,0.015502811840502062,7.406341601908616,7.528494070755231
238,23.8,True,17.15631635995973,30.020215847628982,17.240165985236768,29.854400569665973,17.2708178447912,29.957548217150183,0.13052900803437614,179.86182871621827,179.8234256672119,180.26632529571606,179.6216464789594,-0.240182237258864,2.5,2.5,3,2,0.02021584762898243,0.042451782849816766,7.156344913733732,7.270941774350918
239,23.900000000000002,True,16.90632181074069,30.02186671430053,17.07323724419532,30.146745033421695,17.03132389965981,29.99240940925694,0.12842606843851823,179.6216464789594,181.2239153663266,180.85321472071968,179.93234754932638,0.31070107036697436,2.5,2.5,3,2,0.02186671430052911,0.007590590743060233,6.906356427719818,7.031327996829266
240,24.0,True,16.656321985014355,30.022161903734762,16.845585739703917,29.84173645731689,16.794301126175473,29.96934078045174,0.14774408435006736,179.93234754932638,176.03345733201354,177.97532976914235,179.72674635656338,-0.20560119276299815,2.5,2.5,3,2,0.022161903734762234,0.030659219548258676,6.656358878408119,6.794370300542399
241,24.1,True,16.406324828138658,30.023354193157733,16.621262893973345,30.19781560223325,16.55969354702708,30.01519980823911,0.1535853441148509,179.72674635656338,181.27977506260245,179.9529992838657,180.13547072600963,0.40872436944624724,2.5,2.5,3,2,0.023354193157732794,0.015199808239110268,6.406367396736145,6.559711157137883
242,24.200000000000003,True,16.156325526942787,30.022763091156254,16.04844584502406,30.108716461490353,16.257524273846165,30.028237413423994,0.10134670482608263,180.13547072600963,182.75505670473046,181.62332795773955,180.2516693213315,0.11619859532186183,2.5,2.5,3,2,0.022763091156253523,0.02823741342399444,6.156367610207043,6.25758798494203
243,24.3,True,15.906327938650131,30.02166498011649,15.92371565013784,30.038267442059222,15.99114432331542,30.017891741822858,0.08490027346782017,180.2516693213315,184.84143667152293,183.54074813477283,180.15946290076016,-0.09220642057132977,2.5,2.5,3,2,0.02166498011649054,0.01789174182285791,5.906367673134018,5.99117103888881
244,24.400000000000002,True,15.656328906891842,30.020969192851485,15.72442812191034,30.177151445994475,15.738061988617929,30.039531231350693,0.0838143539120199,180.15946290076016,182.54145283618166,182.9269246540879,180.3523246481735,0.19286174741333184,2.5,2.5,3,2,0.02096919285148502,0.039531231350693474,5.656367775347453,5.738198158261358
245,24.5,True,15.406333633498186,30.01943189625318,15.47277089901458,30.133682567467485,15.485314468180553,30.04721778014657,0.08372590752485393,180.3523246481735,183.34340134953428,183.19409433636454,180.42082924663828,0.0685045984647843,2.5,2.5,3,2,0.01943189625318098,0.04721778014657119,5.406368555258297,5.485517690573322
246,24.6,True,15.156340376831473,30.017595698777182,15.36487233437041,30.189674604883354,15.261253490069217,30.07239573192194,0.11836302193633941,180.42082924663828,179.43580242743667,180.94926637988928,180.64521248633162,0.2243832396933385,2.5,2.5,3,2,0.017595698777181923,0.07239573192194015,5.156370398871477,5.261751555211062
247,24.700000000000003,True,14.906356228160673,30.014780487713107,14.891479433900122,29.881653636295578,14.987330094606445,30.037792072516087,0.08418016442323263,180.64521248633162,177.6449496352794,178.98444796897266,180.33682464826197,-0.308387838069649,2.5,2.494989311783387,3,2,0.014780487713107249,0.03779207251608696,4.906378491354705,4.9874732794584675
248,24.8,True,14.656861608199582,30.01331376701556,14.468082131358969,29.887888161051546,14.683898197423352,30.010404045302895,0.02719271294483116,180.33682464826197,179.42135251806317,179.25571774643174,180.09272781237524,-0.24409683588672237,2.494989311783387,2.3735639009325253,3,2,0.01331376701556053,0.01040404530289507,4.656880639904285,4.683909752331314
249,24.900000000000002,True,14.419505528952557,30.01292962826423,14.313745942889069,30.050381386229322,14.420164235750983,30.026702151070534,0.013788265993097792,180.09272781237524,176.28925863680692,177.49396992624568,180.2379862740581,0.1452584616828574,2.3735639009325253,2.2680979554711946,3,2,0.012929628264231496,0.026702151070534086,4.419524442259514,4.420244888677987
250,25.0,True,14.19269768994999,30.01198754381385,14.383029144312758,29.784773861304224,14.231365128751913,29.983558895655772,0.047993320989447745,180.2379862740581,178.93582102442582,178.34437626664206,179.85346607001276,-0.38452020404534437,2.2680979554711946,2.192558827939744,3,2,0.011987543813848589,0.016441104344227853,4.1927148269967836,4.2313970698493595
251,25.1,True,13.973442524210492,30.01254829002286,13.75258585326349,29.823482261280738,13.960541803168178,29.962415171563503,0.05176638069125076,179.85346607001276,175.16801091749124,176.44652373547143,179.6650223877569,-0.1884436822558655,2.192558827939744,2.0842880543119042,3,2,0.012548290022859732,0.03758482843649702,3.9734623381613607,3.9607201357797606
252,25.200000000000003,True,13.765017280934252,30.013766854224475,13.637166144119124,30.204529418579142,13.729433032287265,30.02099117924239,0.03631018622556366,179.6650223877569,176.53113071763576,176.50904057081362,180.1870869315999,0.5220645438430154,2.0842880543119042,1.991796842571876,3,2,0.013766854224474656,0.020991179242390245,3.765042450226662,3.72949210642969
253,25.3,True,13.565838658510259,30.013116477354433,13.392344889776078,30.197227444983618,13.502747726298303,30.061161515295897,0.07930190034400396,180.1870869315999,179.35023670678245,178.22950839048085,180.54509637290158,0.3580094413016752,1.991796842571876,1.901312662615519,3,2,0.013116477354433442,0.06116151529589686,3.56586278206333,3.5032816565387974
254,25.400000000000002,True,13.375715996668465,30.011307647784825,13.46995066433508,29.80150357400875,13.344235780461627,30.002420921055055,0.03271051703044213,180.54509637290158,185.43628457224392,182.56571241646228,180.02157688593385,-0.5235194869677287,1.901312662615519,1.8376946626897213,3,2,0.011307647784825292,0.002420921055055203,3.375734935249181,3.344236656724303
255,25.5,True,13.19194654343043,30.011238442465483,13.004096767200224,29.94938925289588,13.129198959863603,29.99320287831817,0.06528813688249815,180.02157688593385,177.39439721940983,179.4589390115629,179.93941947376547,-0.08215741216838524,1.8376946626897213,1.751682536829502,3,2,0.011238442465483445,0.006797121681831442,3.191966327940587,3.129206342073755
256,25.6,True,13.016778387661793,30.01142365301852,13.020410915236656,29.787516479397365,12.967310109623421,29.953036242912553,0.0765258138863235,179.93941947376547,179.71988141709696,179.60313677112669,179.58143465731166,-0.35798481645380775,1.751682536829502,1.6870726940606882,3,2,0.011423653018521662,0.04696375708744682,3.016800016592345,2.9676817351517206
257,25.700000000000003,True,12.848075620023995,30.012656106587304,12.7469099412599,29.953934466063135,12.788357057032293,29.958219898745668,0.08080598672110646,179.58143465731166,176.73644085693758,177.87520677736535,179.62763270300454,0.04619804569287567,1.6870726940606882,1.615468020473029,3,2,0.012656106587304095,0.04178010125433218,2.848103740106566,2.7886700511825726
258,25.8,True,12.686532229628027,30.01370599757517,12.470591883269872,29.78979202694973,12.595888020466527,29.933643704034548,0.12093942079197459,179.62763270300454,174.68714341024528,175.95812059789074,179.40860878231365,-0.21902392069088705,1.615468020473029,1.5386943937706319,3,2,0.013705997575168993,0.066356295965452,2.686567191640601,2.5967359844265796
259,25.900000000000002,True,12.532670986648176,30.015294167247113,12.542119205382921,30.10574253612989,12.462413545315327,29.977662512734067,0.07970100052087162,179.40860878231365,175.21421972057678,175.52751063264847,179.80091399641202,0.3923052140983714,1.5386943937706319,1.485005943656362,3,2,0.015294167247112966,0.022337487265932765,2.532717165054406,2.462514859140905
260,26.0,True,12.384171288748806,30.01581016215324,12.609107904550118,30.257463994638755,12.373084725756508,30.039238144694433,0.025918762411285358,179.80091399641202,178.471694986778,177.2907940814313,180.34971255957083,0.5487985631588117,1.485005943656362,1.4493636392968,3,2,0.01581016215324027,0.03923814469443343,2.3842237091601652,2.3734090982419995
261,26.1,True,12.23923762456703,30.01492552889538,12.223575339699124,29.98652446919625,12.22728912010577,30.025112750595294,0.015701791134262157,180.34971255957083,184.75102839132,181.77063843190652,180.22382069143507,-0.12589186813576703,1.4493636392968,1.3909722756435463,3,2,0.014925528895378903,0.025112750595294386,2.2392873667060695,2.2274306891088655
262,26.200000000000003,True,12.100141458314804,30.014382159754867,11.984092653913606,29.89424185613298,12.067389293165691,29.996979383421348,0.03708855545945712,180.22382069143507,180.5307560923202,181.00881791440273,179.97307822263932,-0.2507424687957496,1.3909722756435463,1.3269565999369641,3,2,0.014382159754866564,0.0030206165786523798,2.100190703591425,2.0673914998424103
263,26.3,True,11.967445812969464,30.014444509947392,12.088705056077897,29.97301854379074,11.965589903109384,29.98772117866738,0.02678769934335719,179.97307822263932,183.358598741543,182.4111621645684,179.89056296690035,-0.08251525573896856,1.3269565999369641,1.2862513019801114,3,2,0.014444509947391992,0.012278821332621703,1.9674988362991972,1.9656282549502784
